Row ID,Order ID,Order Date,Ship Date,Month ,Season,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Quantity,Sub-Category,Product Name,Net Sales
1123,38290818,8/15/2018,8/17/2018,August,Spring,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-AR-10002375,Office Supplies,3,Art,Newell 351,22.96
1124,44992207,8/22/2016,8/24/2016,August,Spring,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,FUR-FU-10003194,Furniture,11,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6
1125,61056521,8/4/2016,8/6/2016,August,Spring,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-AR-10003811,Office Supplies,7,Art,Newell 327,6.63
1126,60740708,11/13/2016,11/15/2016,November,Fall,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-EN-10001539,Office Supplies,24,Envelopes,Staple envelope,23.34
1127,94619058,10/31/2017,11/2/2017,November,Summer,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,FUR-CH-10002331,Furniture,9,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94
1128,36968114,7/16/2018,7/18/2018,July,Spring,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,OFF-AR-10003156,Office Supplies,1,Art,50 Colored Long Pencils,10.16
1129,75923192,11/18/2017,11/20/2017,November,Fall,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,OFF-EN-10001532,Office Supplies,4,Envelopes,Brown Kraft Recycled Envelopes,101.88
1130,72812427,7/20/2018,7/22/2018,July,Summer,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,FUR-TA-10004086,Furniture,4,Tables,KI Adjustable-Height Table,343.92
1131,45348524,7/10/2017,7/12/2017,July,Summer,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10000100,Office Supplies,7,Paper,Xerox 1945,40.99
1132,31878028,7/30/2016,8/1/2016,August,Summer,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,OFF-EN-10002500,Office Supplies,4,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9
1133,85971669,10/5/2017,10/7/2017,October,Summer,First Class,GG-14650,Greg Guthrie,Corporate,United States,Antioch,California,94509,West,OFF-PA-10004100,Office Supplies,26,Paper,Xerox 216,19.44
1134,30407389,10/3/2017,10/5/2017,October,Spring,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003479,Office Supplies,6,Storage,"Eldon Base for stackable storage shelf, platinum",124.608
1135,53030641,7/11/2018,7/13/2018,July,Summer,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10000973,Office Supplies,42,Labels,Avery 502,7.56
1136,57529441,4/20/2016,4/22/2016,April,Summer,Same Day,LR-16915,Lena Radford,Consumer,United States,Homestead,Florida,33030,South,OFF-ST-10001476,Office Supplies,7,Storage,Steel Personal Filing/Posting Tote,85.224
1137,20941831,6/11/2019,6/13/2019,June,Spring,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-EN-10002831,Office Supplies,5,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52
1138,14273210,3/8/2018,3/10/2018,March,Fall,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-AP-10002350,Office Supplies,2,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68
1139,15482529,9/25/2019,9/27/2019,September,Spring,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-PA-10001763,Office Supplies,29,Paper,Xerox 1896,19.98
1140,55681091,8/25/2019,8/27/2019,August,Summer,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-AR-10003394,Office Supplies,43,Art,Newell 332,20.58
1141,58480251,10/13/2016,10/15/2016,October,Fall,Second Class,FH-14275,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-BI-10002072,Office Supplies,27,Binders,Cardinal Slant-D Ring Binders,17.38
1142,70949326,6/12/2019,6/14/2019,June,Fall,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10004188,Furniture,13,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6
1143,83234153,1/5/2018,1/7/2018,January,Spring,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10001561,Office Supplies,12,Fasteners,Stockwell Push Pins,8.72
1144,24532713,2/3/2019,2/5/2019,February,Fall,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002105,Office Supplies,35,Paper,Xerox 223,6.48
1145,77093345,11/3/2017,11/5/2017,November,Spring,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10004241,Technology,20,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32
1146,77648513,8/25/2017,8/27/2017,August,Summer,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10004340,Office Supplies,19,Storage,"Fellowes Mobile File Cart, Black",62.18
1147,54198577,5/5/2019,5/7/2019,May,Fall,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-AP-10003849,Office Supplies,19,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076
1148,82911025,6/13/2019,6/15/2019,June,Fall,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-FA-10000735,Office Supplies,47,Fasteners,Staples,5.84
1149,59603325,7/12/2016,7/14/2016,July,Spring,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-BI-10003350,Office Supplies,6,Binders,Acco Expandable Hanging Binders,12.76
1150,59736315,3/15/2018,3/17/2018,March,Fall,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,TEC-PH-10000307,Technology,13,Phones,Shocksock Galaxy S4 Armband,10.95
1151,31298320,10/6/2018,10/8/2018,October,Summer,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,TEC-CO-10004202,Technology,10,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599.98
1152,89209073,2/6/2017,2/8/2017,February,Summer,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,FUR-FU-10001852,Furniture,5,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.352
1153,96204403,5/18/2019,5/20/2019,May,Fall,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,89502,West,OFF-AR-10003759,Office Supplies,38,Art,"Crayola Anti Dust Chalk, 12/Pack",3.64
1154,91109939,12/14/2018,12/16/2018,December,Summer,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Reno,Nevada,89502,West,OFF-BI-10003984,Office Supplies,18,Binders,Lock-Up Easel 'Spel-Binder',159.768
1155,75589005,10/1/2016,10/3/2016,October,Fall,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,OFF-ST-10004337,Office Supplies,50,Storage,"SAFCO Commercial Wire Shelving, 72h",122.48
1156,19382420,3/19/2017,3/21/2017,March,Fall,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10001932,Furniture,18,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48
1157,40011016,12/17/2017,12/19/2017,December,Summer,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,OFF-BI-10003982,Office Supplies,32,Binders,Wilson Jones Century Plastic Molded Ring Binders,62.31
1158,38227394,1/20/2018,1/22/2018,January,Fall,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10000617,Furniture,16,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1
1159,90915188,9/22/2018,9/24/2018,September,Spring,Second Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002126,Furniture,24,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195.184
1160,81817624,6/21/2016,6/23/2016,June,Summer,Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-AP-10000576,Office Supplies,35,Appliances,"Belkin 325VA UPS Surge Protector, 6'",362.94
1161,21175305,1/4/2019,1/6/2019,January,Summer,Standard Class,AA-10315,Alex Avila,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10004654,Office Supplies,14,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,11.54
1162,61224588,2/28/2018,3/2/2018,March,Summer,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,92025,West,OFF-AR-10004042,Office Supplies,44,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94
1163,97910924,3/24/2019,3/26/2019,March,Fall,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004700,Technology,42,Phones,PowerGen Dual USB Car Charger,9.99
1164,18718088,5/16/2016,5/18/2016,May,Spring,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10004593,Office Supplies,13,Binders,Ibico Laser Imprintable Binding System Covers,125.76
1165,19766210,7/6/2017,7/8/2017,July,Spring,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,34,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32
1166,95015391,4/9/2018,4/11/2018,April,Fall,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Jackson,Michigan,49201,Central,OFF-BI-10001294,Office Supplies,15,Binders,Fellowes Binding Cases,46.8
1167,38921141,2/2/2017,2/4/2017,February,Fall,Same Day,KC-16540,Kelly Collister,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10001552,Technology,3,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93
1168,48065575,5/9/2017,5/11/2017,May,Fall,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004952,Furniture,40,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48
1169,98153348,2/17/2016,2/19/2016,February,Fall,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004123,Office Supplies,29,Storage,Safco Industrial Wire Shelving System,272.94
1170,19668286,10/10/2016,10/12/2016,October,Spring,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003172,Office Supplies,14,Paper,Xerox 1996,19.44
1171,32630778,7/10/2016,7/12/2016,July,Fall,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,OFF-ST-10002352,Office Supplies,28,Storage,Iris Project Case,31.92
1172,52768606,4/8/2019,4/10/2019,April,Spring,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,Office Supplies,10,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38
1173,33259493,2/10/2018,2/12/2018,February,Fall,Standard Class,AA-10375,Allen Armold,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10002976,Office Supplies,24,Binders,ACCOHIDE Binder by Acco,16.52
1174,60526512,10/13/2017,10/15/2017,October,Spring,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-BI-10000301,Office Supplies,46,Binders,GBC Instant Report Kit,5.176
1175,32115829,7/9/2019,7/11/2019,July,Fall,First Class,DP-13105,Dave Poirier,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003694,Office Supplies,48,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50.112
1176,66632107,5/5/2017,5/7/2017,May,Spring,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Concord,New Hampshire,3301,East,OFF-SU-10000381,Office Supplies,10,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93
1177,56211721,4/25/2016,4/27/2016,April,Summer,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,OFF-LA-10004425,Office Supplies,25,Labels,Staple-on labels,11.56
1178,26968671,1/12/2018,1/14/2018,January,Fall,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,FUR-CH-10001270,Furniture,36,Chairs,Harbour Creations Steel Folding Chair,172.5
1179,69993794,1/7/2018,1/9/2018,January,Spring,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10003931,Technology,4,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97
1180,23245555,7/30/2017,8/1/2017,August,Fall,Second Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77070,Central,TEC-AC-10003174,Technology,50,Accessories,Plantronics S12 Corded Telephone Headset System,258.696
1181,75706997,1/13/2017,1/15/2017,January,Spring,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701,East,TEC-PH-10004539,Technology,32,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322.93
1182,30991081,2/16/2019,2/18/2019,February,Summer,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-AR-10001919,Office Supplies,14,Art,"OIC #2 Pencils, Medium Soft",3.76
1183,15321983,3/10/2019,3/12/2019,March,Summer,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,Office Supplies,45,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.744
1184,49489404,5/29/2016,5/31/2016,May,Spring,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10003655,Technology,7,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7.92
1185,13685568,10/5/2019,10/7/2019,October,Spring,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10004656,Office Supplies,35,Binders,Peel & Stick Add-On Corner Pockets,12.096
1186,16460964,3/27/2016,3/29/2016,March,Summer,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,20,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88
1187,38304005,5/11/2017,5/13/2017,May,Summer,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001800,Office Supplies,35,Paper,Xerox 220,25.92
1188,44957769,7/18/2016,7/20/2016,July,Spring,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000036,Office Supplies,14,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58
1189,18547738,9/15/2019,9/17/2019,September,Fall,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,34,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92
1190,45268916,4/21/2016,4/23/2016,April,Fall,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,TEC-PH-10004447,Technology,40,Phones,Toshiba IPT2010-SD IP Telephone,889.536
1191,83373358,12/29/2018,12/31/2018,December,Spring,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,18,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224
1192,33315656,5/8/2016,5/10/2016,May,Summer,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10001970,Office Supplies,40,Paper,Xerox 1908,223.92
1193,79271637,12/7/2016,12/9/2016,December,Fall,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000682,Office Supplies,50,Paper,Xerox 1924,23.12
1194,21044600,5/19/2017,5/21/2017,May,Summer,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,OFF-PA-10001937,Office Supplies,31,Paper,Xerox 21,15.552
1195,97152914,12/16/2016,12/18/2016,December,Spring,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,FUR-FU-10002268,Furniture,34,Furnishings,Ultra Door Push Plate,15.712
1196,44689129,6/18/2018,6/20/2018,June,Summer,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,OFF-ST-10001321,Office Supplies,49,Storage,"Decoflex Hanging Personal Folder File, Blue",24.672
1197,32206489,5/10/2018,5/12/2018,May,Spring,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,FUR-FU-10003394,Furniture,11,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",55.968
1198,18660008,10/11/2017,10/13/2017,October,Spring,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001990,Technology,2,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928
1199,79143940,4/14/2017,4/16/2017,April,Spring,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10004540,Furniture,3,Chairs,Global Chrome Stack Chair,95.984
1200,20785391,8/28/2018,8/30/2018,August,Fall,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004995,Office Supplies,13,Binders,GBC DocuBind P400 Electric Binding System,1088.792
1201,85179918,6/6/2017,6/8/2017,June,Fall,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002335,Furniture,45,Chairs,Hon GuestStacker Chair,544.008
1202,39074496,11/27/2018,11/29/2018,November,Fall,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,OFF-BI-10004967,Office Supplies,45,Binders,Round Ring Binders,1.872
1203,58315235,6/3/2019,6/5/2019,June,Spring,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002331,Furniture,19,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352
1204,71096885,4/24/2017,4/26/2017,April,Summer,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10002292,Office Supplies,13,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568
1205,75023634,5/16/2018,5/18/2018,May,Fall,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10000689,Office Supplies,4,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04
